row_id,agent_key,ground_truth,gemini_verdict,match,reviewer_label,reviewer_notes,confidence,main_flags,gemini_reason,url,ground_truth_category,gemini_details,gemini_response_json
2662,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_199owb1_OVBkwmse_1661878036037.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark"", ""no_geotag_overlay""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark"", ""no_geotag_overlay""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2663,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/cf2b485b37a403ac9488ff30ed0953ab8811a400159663d3d584b21ec01630714300e13afbbad4d80fc84f6bd7f7a26714cecc3632d83ef32ca90c90ee4eeb60.JPEG,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2664,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/343fb6e1b33a1d3c2339b79fa5a7e7f4afaeaa06347901b5bf4addad4eae924e5f14c95c79be7ee229b7d54259a6d853a9a3a6674a2d1edb851fa9d49f0a0457.JPEG,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2665,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/f0f68d7cdea0ed57a9206da7b75e095476f3765d58c0daa23898b7eb27f674ea58461be1d281e142646bcb30fe39a474f02ca12fe7c3aeefe430c835f5391a9a.JPEG,,"[""fonts_consistent: true"", ""no_halo_or_bleed_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""paper_texture_realistic: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_halo_or_bleed_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""paper_texture_realistic: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2666,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_19o99bb_Nsfmmbcd_1661927864166.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""paper_texture_and_folds_visible: true"", ""no_field_editing_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""paper_texture_and_folds_visible: true"", ""no_field_editing_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2667,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/478f9279997a74edae5743a22c7208aeb9ecb1924e6aa7f06a1d79ef2dda55ea52c273ce074a0608c329bcb9d1fcbd3f959e5d7b94ff9c3a82d6ec898531c1af.jpg,,"[""fonts_consistent: true"", ""no_halo_or_bleed_on_critical_fields"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_and_folds_natural""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_halo_or_bleed_on_critical_fields"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_and_folds_natural""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2668,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_wb1bIo9_soIfwU8_1661323397706.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""samsat_stamp_legitimate: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""samsat_stamp_legitimate: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2669,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_wo9f1ww_Wfbw1uO_1661962270831.jpg,,"[""document_layout_expected: true"", ""text_legible_and_coherent: true"", ""no_gan_noise_detected"", ""critical_fields_consistent_font_and_alignment"", ""no_halo_or_bleed_through_on_values"", ""no_camera_watermark_detected"", ""no_geotag_overlay_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""document_layout_expected: true"", ""text_legible_and_coherent: true"", ""no_gan_noise_detected"", ""critical_fields_consistent_font_and_alignment"", ""no_halo_or_bleed_through_on_values"", ""no_camera_watermark_detected"", ""no_geotag_overlay_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2670,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1ffw1kf_sOoIBoze_1661942648009.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2671,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkm1B9_WfbIwU3_1661962473724.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2672,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmkb1_NOIwkksd_1661962548747.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""physical_pen_marks_present: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""physical_pen_marks_present: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2673,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_19Ik99I_N4fbm98N_1661935732960.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2674,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmbbI_NwIk9UNP_1661962637214.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2675,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmbIf_OfBIb85_1661962664022.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2676,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fk1kkw_ONmfBfP5_1661962708533.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2677,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmowb_WfwIoKR_1661962768404.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2678,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_wBBfBB1_s4fwkBYP_1661962874738.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2679,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1ffmwwI_df9wkzp_1661962693003.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2680,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkI9km_NdfbB1K4_1661962999534.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark"", ""no_geotag_overlay""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark"", ""no_geotag_overlay""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2681,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkow1b_NVmoBfdU_1661962565920.jpg,,"[""no_ai_generation_detected"", ""fonts_and_baselines_consistent"", ""no_field_editing_detected"", ""no_watermark_overlay"", ""no_geotag_overlay"", ""physical_paper_texture_and_folds_visible""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""fonts_and_baselines_consistent"", ""no_field_editing_detected"", ""no_watermark_overlay"", ""no_geotag_overlay"", ""physical_paper_texture_and_folds_visible""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2682,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkI1Ik_dfko1i8_1661963235973.jpg,,"[""no_ai_generation_cues"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_cues"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2683,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIk9m_em9mBUG_1661963245224.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""fonts_consistent: true"", ""natural_document_texture: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""fonts_consistent: true"", ""natural_document_texture: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2684,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkomo1_ssfombd6_1661962773257.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2685,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkok9I_WfBfbiP_1661963285789.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2686,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIkbI_NUfww16O_1661963295925.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_natural: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_natural: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2687,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmbBm_sOfo11Ws_1661962682538.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""natural_paper_texture_and_folds_present""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected"", ""natural_paper_texture_and_folds_present""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2688,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_w1Io9om_N4m9fIpJ_1659620090235.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2689,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIB9f_sNfomfJ5_1661963401376.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2690,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkmbbo_NNI9wocs_1661962636300.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_and_folds_natural: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""paper_texture_and_folds_natural: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2691,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIB1b_OsmkokdN_1661963435456.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2692,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIBBf_sOfwwoRU_1661963458819.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2693,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_19IfbkB_eNf1koes_1661963472568.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing"", ""samsat_stamp_legitimate: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing"", ""samsat_stamp_legitimate: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2694,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIfmI_NUfw1bze_1661963473071.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2695,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIBmo_WfmoBVz_1661963480181.jpg,,"[""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""no_ai_generation_detected"", ""no_field_editing_detected"", ""no_watermark_detected"", ""no_geotag_overlay_detected""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2696,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkIo9b_ummwb35_1661963494076.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing_detected"", ""paper_texture_and_folds_visible: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""no_field_editing_detected"", ""paper_texture_and_folds_visible: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2697,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_1fkI9bw_NdI9bIG_1661963001572.jpg,,"[""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""samsat_stamp_legitimate: true"", ""no_field_editing""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
2698,ocr_stnk.digital_forensic,APPROVED,OK,MATCH,,,5,,,https://storage.googleapis.com/image-wreg/wr/foto_stnk/foto_stnk_wkIow1f_NNmmkBzs_1661515866827.jpg,,"[""fonts_consistent: true"", ""no_halo_or_bleed_detected"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""paper_texture_natural: true""]","{""v_reason"": ""OK"", ""v_ai_reason"": """", ""details"": [""fonts_consistent: true"", ""no_halo_or_bleed_detected"", ""no_overlay_watermark"", ""no_geotag_overlay"", ""paper_texture_natural: true""], ""data"": {""is_ai_generated"": false, ""is_edited_field"": false, ""has_watermark"": false, ""has_geotag_overlay"": false, ""edited_fields"": [], ""fraud_score"": 5, ""rejection_code"": null}}"
